,name,Top 100,end,change
0,Imagine Dragons - Thunder,149.0,65k,+52%
1,Taylor Swift - Look What You Made Me Do,35.0,69k,+14%
2,Cardi B - Bodak Yellow,84.0,56k,+3%
3,Portugal. The Man - Feel It Still,129.0,44k,+5%
4,Post Malone - rockstar,14.0,47k,-41%
5,Ed Sheeran - Perfect,70.0,30k,+126%
6,Demi Lovato - Sorry Not Sorry,80.0,39k,+8%
7,Logic - 1-800-273-8255,104.0,39k,-2%
8,Sam Smith - Too Good at Goodbyes,21.0,34k,-7%
9,Macklemore - Good Old Days,10.0,39k,
10,Maroon 5 - What Lovers Do,30.0,27k,+15%
11,Kesha - Praying,85.0,33k,+8%
12,Imagine Dragons - Believer,241.0,33k,+4%
13,Camila Cabello - Havana,42.0,19k,+82%
14,Liam Payne - Strip That Down,133.0,28k,-1%
15,J Balvin & Willy William - Mi Gente,91.0,16k,+1%
16,Taylor Swift - ...Ready For It,26.0,26k,-18%
17,Kane Brown - What Ifs,139.0,25k,-2%
18,Niall Horan - Slow Hands,148.0,27k,-0%
19,P!nk - What About Us,50.0,26k,-25%
20,Post Malone - I Fall Apart,5.0,14k,
21,Macklemore - Glorious,90.0,20k,+29%
22,LANco - American Love Story,75.0,17k,+5%
23,Luis Fonsi & Daddy Yankee - Despacito,165.0,19k,-12%
24,Halsey - Bad At Love,30.0,16k,+6%
25,Luke Combs - When It Rains It Pours,88.0,17k,+1%
26,Yo Gotti - Rake It Up,81.0,17k,-5%
27,Shawn Mendes - There's Nothing Holdin' Me Back,162.0,17k,-9%
28,Sam Hunt - Body Like a Back Road,240.0,17k,-8%
29,French Montana - Unforgettable,175.0,16k,-0%
30,Darius Rucker - Don't,6.0,11k,
31,Thomas Rhett - Unforgettable,62.0,16k,-9%
32,James Arthur - Say You Won't Let Go,335.0,17k,+25%
33,Justin Bieber & BloodPop®...,43.0,15k,-3%
34,Charlie Puth - Attention,161.0,15k,-3%
35,Kelly Clarkson - Love So Soft,22.0,15k,+19%
36,Khalid - Young Dumb & Broke,61.0,15k,+10%
37,Dustin Lynch - Small Town Boy,190.0,15k,-7%
38,Carly Pearce - Every Little Thing,104.0,12k,+32%
39,Kelsea Ballerini - High School,7.0,17k,
40,Blackbear - Do Re mi,70.0,12k,+4%
41,Blake Shelton - I'll Name the Dogs,21.0,12k,-3%
42,G-Eazy - No Limit,18.0,7k,+26%
43,Jon Pardi - Heartache on the Dance Floor,102.0,12k,-5%
44,Ed Sheeran - Shape of You,266.0,12k,+20%
45,The Chainsmokers & Coldplay - Something Just Like ...,219.0,11k,-2%
46,Kendrick Lamar - HUMBLE.,182.0,11k,+13%
47,WALK THE MOON - One Foot,7.0,14k,
48,Andra Day - Rise Up,123.0,10k,+118%
49,Calvin Harris - Feels,105.0,11k,-23%
50,21 Savage - Bank Account,84.0,10k,-3%
51,Dua Lipa - New Rules,39.0,8k,-3%
52,Brett Young - Like I Loved You,30.0,8k,-3%
53,DJ Snake - A Different Way,7.0,10k,
54,Brett Young - In Case You Didn't Know,320.0,8k,-3%
55,Walker Hayes - You Broke Up with Me,77.0,7k,+33%
56,DJ Khaled - Wild Thoughts,105.0,9k,-14%
57,Ed Sheeran - Galway Girl,70.0,6k,+9%
58,Khalid - Location,227.0,8k,+8%
59,Kygo - Stargazing,7.0,11k,
60,Ed Sheeran - Castle on the Hill,266.0,7k,-3%
61,Luke Bryan - Light It Up,37.0,7k,-1%
62,The Revivalists - Wish I Knew You,131.0,7k,-9%
63,ZAYN - Dusk Till Dawn,22.0,7k,-20%
64,Chris Janson - Fix a Drink,38.0,7k,+35%
65,Post Malone - Congratulations,254.0,7k,-6%
66,Fergie - You Already Know,15.0,9k,+287%
67,Chris Young - Losing Sleep,24.0,6k,+4%
68,Luis Fonsi - Despacito,252.0,7k,-29%
69,Cheat Codes - No Promises,140.0,7k,-9%
70,Lee Brice - Boy,17.0,5k,+23%
71,Midland - Drinkin' Problem,156.0,7k,+16%
72,Brothers Osborne - It Ain't My Fault,142.0,6k,-4%
73,Theory of a Deadman - Rx,29.0,6k,+8%
74,P!nk - Beautiful Trauma,1.0,1k,
75,Justin Timberlake - CAN'T STOP THE FEELING,511.0,6k,+3%
