,name,Top 100,end,change
0,Meghan Trainor - NO,28,153k,+19%
1,Lukas Graham - 7 Years,76,154k,+24%
2,Fifth Harmony - Work from Home,35,90k,+37%
3,Flo Rida - My House,160,102k,+16%
4,Mike Posner - I Took a Pill In Ibiza,79,76k,+20%
5,Rihanna - Work,65,88k,+5%
6,ZAYN - PILLOWTALK,64,85k,+39%
7,Zara Larsson & MNEK - Never Forget You,49,73k,+42%
8,Ariana Grande - Dangerous Woman,22,69k,+10%
9,DNCE - Cake By the Ocean,175,62k,+18%
10,twenty one pilots - Stressed Out,220,67k,+18%
11,Justin Bieber - Love Yourself,140,57k,+5%
12,"G-Eazy & Bebe Rexha - Me, Myself & I",154,63k,+23%
13,Charlie Puth - One Call Away,137,58k,+14%
14,Disturbed - The Sound of Silence,96,37k,+24%
15,Desiigner - Panda,33,47k,+57%
16,The Chainsmokers - Don't Let Me Down,54,41k,+42%
17,Nick Jonas - Close,7,55k,
18,Blake Shelton - Came Here to Forget,24,32k,+5%
19,Tim McGraw - Humble and Kind,71,38k,+10%
20,James Bay - Let It Go,141,37k,+14%
21,Ruth B. - Lost Boy,67,38k,+45%
22,Kevin Gates - 2 Phones,86,39k,+31%
23,Taylor Swift - New Romantics,47,37k,+12%
24,DJ Snake - Middle,74,35k,-19%
25,Dierks Bentley - Somewhere on a Beach,73,31k,+13%
26,Maren Morris - My Church,72,33k,+10%
27,Brett Eldredge - Drunk On Your Love,86,33k,+52%
28,Troye Sivan - YOUTH,45,34k,-2%
29,Thomas Rhett - T-Shirt,39,28k,+17%
30,Shakira - Try Everything,28,33k,+55%
31,Cole Swindell - You Should Be Here,109,29k,+14%
32,Justin Bieber - Sorry,161,28k,+9%
33,Selena Gomez - Hands To Myself,123,31k,+6%
34,Keith Urban - Wasted Time,2,8k,
35,Chris Young - Think of You,70,24k,+11%
36,Adele - Hello,161,24k,+24%
37,Future - Low Life,56,24k,+43%
38,Sia - Cheap Thrills,28,29k,+145%
39,The Chainsmokers - Roses,183,29k,+7%
40,Jeremih - Oui,69,26k,+54%
41,Lee Brice - That Don't Sound Like You,10,24k,+225%
42,Kenny Chesney - Noise,7,34k,
43,Thomas Rhett - Die a Happy Man,196,23k,+11%
44,Kelsea Ballerini - Dibs,27,24k,
45,Kelly Clarkson - Piece By Piece,38,20k,-11%
46,Old Dominion - Snapback,64,20k,+7%
47,Beyoncé - Halo,7,22k,
48,Yo Gotti - Down in the DM,107,21k,+21%
49,Alessia Cara - Wild Things,36,18k,+1%
50,Jon Pardi - Head Over Boots,42,18k,+17%
51,Chris Stapleton - Tennessee Whiskey,141,12k,+4%
52,Rascal Flatts - I Like the Sound of That,42,17k,+12%
53,Kevin Gates - Really Really,98,17k,+24%
54,Iggy Azalea - Team,14,16k,-53%
55,Fifth Harmony - The Life,8,22k,
56,Jana Kramer - I Got the Boy,102,16k,
57,The Lumineers - Ophelia,55,14k,+24%
58,Adele - When We Were Young,133,16k,+23%
59,Panic! At the Disco - Victorious,52,17k,+46%
60,Drake - Summer Sixteen,62,16k,+16%
61,Rachel Platten - Stand By You,179,16k,+4%
62,Kid Rock - Picture,9,13k,
63,3 Doors Down - Kryptonite,6,14k,
64,Elle King - America's Sweetheart,5,12k,+32%
65,Dan + Shay - From the Ground Up,30,13k,+1%
66,Usher - Yeah,6,15k,+461%
67,Kanye West - Gold Digger,2,10k,+472%
68,Rihanna - Needed Me,40,12k,+9%
69,Florida Georgia Line - Confession,93,14k,+14%
70,Dustin Lynch - Mind Reader,43,13k,+19%
71,"Fall Out Boy - Sugar, We're Goin Down",5,13k,+481%
72,MAGIC! - Lay You Down Easy,7,14k,
73,Gwen Stefani - Make Me Like You,43,13k,-45%
74,Meghan Trainor - Like I'm Gonna Lose You,316,15k,-2%
75,Shawn Mendes - Stitches,324,15k,+6%
76,Chris Stapleton - Nobody To Blame,110,13k,+6%
77,Justin Bieber - Company,10,12k,+43%
78,Jim Croce - Time In a Bottle,1,8k,+85%
79,twenty one pilots - Car Radio,24,16k,+326%
80,"Luke Bryan - Huntin', Fishin' and Lovin' Every Day",10,11k,+33%
81,Zac Brown Band - Beautiful Drug,145,13k,+2%
82,Sam Hunt - Break Up In a Small Town,246,13k,+23%
83,twenty one pilots - Ride,11,12k,+30%
84,Mark Ronson - Uptown Funk,487,12k,+3%
85,Fetty Wap - 679,277,15k,+20%
86,Elle King - Ex's & Oh's,302,12k,+2%
87,Kid Rock - All Summer Long,5,11k,
88,Daya - Hide Away,217,14k,+4%
89,Fat Joe & Remy Ma - All the Way Up,4,10k,+33%
90,Zac Brown Band - Chicken Fried,5,12k,+406%
91,Bryson Tiller - Don't,131,14k,+29%
92,Kid Ink - Promise,17,12k,+16%
93,Flume - Never Be Like You,15,9k,+3%
94,Carrie Underwood - Heartbeat,103,12k,-2%
95,Coldplay - Adventure of a Lifetime,142,12k,-9%
96,Rihanna - Kiss It Better,7,4k,+23%
97,Belly - Might Not,17,10k,-0%
98,Fetty Wap - Jimmy Choo,55,15k,+31%
99,Bryson Tiller - Exchange,38,12k,+22%
100,Panic! At the Disco - I Write Sins Not Tragedies,8,13k,+413%
101,Hannah Huston - House of the Rising Sun,3,10k,
102,Shawn Hook - Sound of Your Heart,3,11k,+137%
103,Robin Schulz - Sugar,74,12k,-11%
104,Drake & Future - Jumpman,192,14k,+11%
105,Parson James - Waiting Game,,1k,
106,Ariana Grande - Be Alright,13,14k,-69%
107,Jake Owen - American Country Love Song,23,11k,+8%
108,A$AP Ferg - Let It Bang,4,11k,
109,Justin Timberlake - Drink You Away,55,4k,+21%
110,Dawin - Dessert,112,12k,+11%
111,Nathaniel Rateliff & The Night Sweats - S.O.B.,150,12k,+60%
112,Chris Lane - Fix,6,10k,+10%
113,PARTYNEXTDOOR - Come and See Me,4,10k,
114,Justin Bieber - What Do You Mean,214,11k,+7%
115,The Weeknd - The Hills,303,11k,+1%
116,The Weeknd - Acquainted,18,10k,+10%
117,Eric Church - Record Year,1,9k,+20%
118,X Ambassadors - Unsteady,16,10k,+0%
119,Dreezy - Body,10,9k,+0%
120,Demi Lovato - Stone Cold,18,7k,+40%
121,MacKenzie Bourg - Hallelujah,,1k,
122,Rachel Platten - Fight Song,357,10k,-1%
123,Lauren Daigle - Trust In You,11,9k,+3%
124,Young Thug - With Them,3,11k,
125,Trent Harmon - Drink You Away,,1k,
126,Danny Gokey - Tell Your Heart to Beat Again,,8k,+56%
127,Post Malone - White Iverson,183,10k,+20%
128,Hinder - Lips of an Angel,,8k,
129,Luke Bryan - Home Alone Tonight,125,10k,+9%
130,The Lumineers - Cleopatra,2,9k,
131,Wiz Khalifa - See You Again,311,10k,+12%
132,Zedd & Aloe Blacc - Candyman,33,16k,+35%
133,Ed Sheeran - Thinking Out Loud,484,8k,+2%
134,Fitz & The Tantrums - HandClap,2,9k,
135,Rick Springfield - Jessie's Girl,,9k,
136,Lil Dicky - $ave Dat Money,23,12k,+22%
137,Gwen Stefani - Hollaback Girl,2,8k,+301%
138,Sia - Chandelier,336,11k,+113%
139,Kelsea Ballerini - Love Me Like You Mean It,114,7k,
140,Chris Brown - Back To Sleep,101,10k,-18%
141,Flo Rida - Who's with Me,,8k,
142,Ellie Goulding - Here's to Us,3,7k,
143,Dan + Shay - Nothin' Like You,5,7k,+304%
144,Blake Shelton - Sangria,133,8k,+272%
145,Drake - Hotline Bling,233,10k,+6%
146,Brett Eldredge - Lose My Mind,141,7k,+393%
147,Young Thug - Best Friend,11,9k,+27%
148,Adam Wakefield - Bring It On Home To Me,2,4k,
149,Sia - Elastic Heart,246,10k,+67%
150,Fetty Wap - Again,215,10k,+18%
151,WALK THE MOON - Shut Up and Dance,397,9k,+3%
152,Shaggy & Rayvon - Angel,,7k,
153,Selena Gomez - Same Old Love,188,8k,+0%
154,The Strumbellas - Spirits,,7k,+6%
155,Taylor Swift - Wildest Dreams,256,8k,+6%
156,Fetty Wap - Trap Queen,387,9k,+18%
157,Zendaya - Something New,4,8k,-7%
158,Frankie Ballard - It All Started with a Beer,,8k,+2%
159,O.T. Genasis - Cut It,,6k,+0%
160,Aerosmith - Dream On,,7k,+256%
161,Buckcherry - Crazy Bitch,,5k,+450%
162,Kane Brown - Used to Love You Sober,25,8k,+3%
163,Dalton Rapattoni - Dancing In the Dark,,1k,
164,One Direction - History,20,8k,+28%
165,ZAYN - LIKE I WOULD,16,11k,+7%
166,Silento - Watch Me,291,8k,+14%
167,"gnash - i hate u, i love u",15,6k,-12%
168,Beyoncé - If I Were a Boy,,7k,+396%
169,Tory Lanez - Say It,108,9k,+6%
170,Andy Grammer - Good To Be Alive,129,9k,-13%
171,Jonas Blue - Fast Car,,7k,-2%
172,Alan Walker - Faded,,7k,+72%
173,Meghan Trainor - Better When I'm Dancin',33,7k,+14%
174,Madeintyo - Uber Everywhere,,5k,+65%
175,twenty one pilots - House of Gold,2,8k,+266%
176,Alisan Porter - River,3,6k,
177,3 Doors Down - Here Without You,,5k,+475%
178,Jason Mraz - I Won't Give Up,3,6k,+200%
179,Chris Stapleton - Fire Away,11,5k,-4%
180,ZAYN - wRoNg,3,12k,
181,Andra Day - Rise Up,14,8k,+24%
182,Sia - Alive,68,8k,+81%
183,A$AP Ferg - New Level,3,6k,+19%
184,Chris Tomlin - Good Good Father,27,7k,+1%
185,Eazy-E - Boyz-N-The-Hood,34,6k,+228%
186,The Weeknd - Can't Feel My Face,280,7k,-6%
187,Whitney Houston - I Wanna Dance With Somebody,,8k,+140%
188,Lukas Graham - Mama Said,,4k,-14%
189,Sam Hunt - Take Your Time,328,6k,+21%
190,The Weeknd - In the Night,124,8k,-13%
191,Grace - You Don't Own Me,2,5k,+31%
192,Rihanna - Sex with Me,8,5k,-5%
193,Shawn Mendes & Camila Cabello - I Know What You Di...,119,8k,-1%
194,Drowning Pool - Bodies,,5k,
195,The Script - Hall of Fame,3,6k,+11%
196,Alessia Cara - Here,223,7k,-6%
197,J. Cole - No Role Modelz,116,7k,+21%
198,Casey Veggies - Tied Up,,4k,
199,Young Thug - Digits,,7k,
200,The Cranberries - Zombie,4,3k,+455%
201,Kansas - Carry On Wayward Son,,5k,+219%
202,Ellie Goulding - Something In the Way You Move,45,7k,-17%
